VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
7106	무쇠화로	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	90	0	0	0	300000	20	1	0	0	100000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	0	0	-15	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7107	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7109	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7110	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7111	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7112	무쇠화로	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	0	0	36	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7113	긴팔원숭이1	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	monkey	0	60	80	40	20	95	116	15616	3	5	0	0	2000	79	90	100	100	2000	150	0	0	0	10	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7114	긴팔원숭이2	S_PAWN	MONSTER	MAGIC	73		AGGR	0			0	monkey	0	61	81	40	20	87	131	17217	7	5	0	0	2000	85	100	100	100	2000	850	0	0	0	10	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7115	긴팔원숭이3	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	monkey	0	61	81	41	20	79	147	20287	12	10	0	0	2000	88	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7116	긴팔원숭이4	KNIGHT	MONSTER	MELEE	74		AGGR	0		STUN,SLOW	0	monkey	0	62	82	41	20	107	131	27712	7	10	0	0	2000	79	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7117	골렘원숭이	KNIGHT	MONSTER	MELEE	75		AGGR	0		STUN,SLOW	0	monkey	0	83	41	62	21	108	132	28282	7	10	0	0	2000	85	90	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7118	무인원숭이1	KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	84	63	42	21	109	133	28858	7	10	0	0	2000	88	80	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7119	무인원숭이2	S_KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	99	97	42	21	119	146	47716	15	15	0	0	2000	79	70	100	100	2000	150	0	0	0	20	0	0	0	2	0	40	40	40	40	40	-30	0	0	0	1	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7120	두목원숭이	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	nersluck_1	0	85	43	65	22	112	208	73024	10	7	0	0	2000	85	110	110	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7121	철퇴원숭이1	S_KNIGHT	MONSTER	MELEE	73		AGGR	0			0	nersluck_2	0	85	43	65	22	140	172	111222	6	10	0	0	2000	79	110	100	100	2000	150	0	0	0	0	0	0	10	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7122	철퇴원숭이2	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	nersluck_3	0	85	43	65	22	112	208	121053	10	7	0	0	2000	85	80	100	100	2000	150	0	0	0	0	0	0	0	5	0	15	15	15	15	15	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7123	구미호원숭이	BOSS	MONSTER	MELEE	75		AGGR	0	ANIMAL,ATT_ICE	STUN,SLOW,TERROR	0	fox_ninetail	0	88	49	57	19	140	172	265680	10	10	0	0	24080	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	0	50	0	20	2.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7124	사자원숭이	BOSS	MONSTER	MELEE	85		AGGR	0	ATT_ELEC	STUN,SLOW,TERROR	0	yellow_tigerman	0	88	49	57	19	140	172	265680	10	10	0	0	24080	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	50	30	25	30	30	30	0	-30	50	0	20	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8001	비마석	KING	STONE	SPECIAL	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	14550	5	1	76	114	1	8	104	109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8002	전마석	KING	STONE	SPECIAL	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	12	0	0	0	23250	5	1	136	204	3	14	110	114	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8003	투마석	KING	STONE	SPECIAL	15		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	18	0	0	0	34050	5	1	196	294	5	19	115	121	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8004	욕마석	KING	STONE	SPECIAL	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	24	0	0	0	47400	5	1	256	384	8	25	122	126	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8005	흑마석	KING	STONE	SPECIAL	25		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	30	0	0	0	63450	5	1	316	474	12	30	305	310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8006	암마석	KING	STONE	SPECIAL	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	36	0	0	0	80250	5	1	376	564	15	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8007	질마석	KING	STONE	SPECIAL	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	42	0	0	0	98700	5	1	436	654	18	41	501	507	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8008	혼마석	KING	STONE	SPECIAL	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	48	0	0	0	119700	5	1	496	744	21	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8009	영마석	KING	STONE	SPECIAL	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	54	0	0	0	142350	5	1	556	834	24	52	1301	1310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8010	강마석	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	60	0	0	0	167850	5	1	616	924	27	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8011	악마석	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	195900	5	1	676	1014	30	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8012	운마석	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	226650	5	1	736	1104	33	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8013	사마석	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	260250	5	1	796	1194	36	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8014	살마석	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	296550	5	1	856	1284	39	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8015	강마석	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	60	0	0	0	167850	5	1	616	924	27	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8016	악마석	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	195900	5	1	676	1014	30	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017	운마석	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	226650	5	1	736	1104	33	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8018	사마석	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	260250	5	1	796	1194	36	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	살마석	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	296550	5	1	856	1284	39	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8020	신수석	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	966	1404	39	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8021	진노석	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	966	1404	39	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8022	천조석	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	966	1404	39	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	제국석	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	966	1404	39	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8024	풍마석	KING	STONE	SPECIAL	75		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	469000	5	1	976	1464	42	63	2301	2309	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8025	마안석	KING	STONE	SPECIAL	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	584000	5	1	1036	1554	45	68	2308	2313	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8026	투용석	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	727000	5	1	1096	1644	48	73	2320	2326	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8027	전운석	KING	STONE	SPECIAL	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	905000	5	1	1196	1744	51	79	2327	2333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8031	수룡석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8032	수룡석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8033	수룡석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8034	수룡석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8035	천루석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8036	마혼석	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8037	소마석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	무형석	KING	STONE	MELEE	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8039	묵혈석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8040	절망석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8041	부활석	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	23250	5	1	272	612	30	57	9611	9615	0	2000	150	50160	0	0	0	0	0	0	0	17	32	32	8	11	11	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8042	부활석	KING	STONE	MELEE	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	47400	5	1	512	1152	80	111	9621	9625	0	2000	150	50162	0	0	0	0	0	0	0	29	20	25	14	4	4	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8043	부활석	KING	STONE	MELEE	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	80250	5	1	752	1692	150	181	9631	9635	0	2000	150	50164	0	0	0	0	0	0	0	38	11	31	19	10	10	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8044	부활석	KING	STONE	MELEE	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	119700	5	1	992	2232	210	221	9641	9645	0	2000	150	50166	0	0	0	0	0	0	0	33	15	26	16	4	4	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8045	부활석	KING	STONE	MELEE	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	167850	5	1	1232	2772	270	282	9651	9655	0	2000	150	50168	0	0	0	0	0	0	0	36	14	25	18	6	6	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8046	부활석	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	226650	5	1	1472	3312	330	363	9661	9665	0	2000	150	50170	0	0	0	0	0	0	0	33	8	24	16	5	5	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8047	부활석	KING	STONE	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	296550	5	1	1712	3852	390	444	9671	9675	0	2000	150	50172	0	0	0	0	0	0	0	33	8	22	16	5	5	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8048	부활석	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	584000	5	1	2072	4662	450	502	9681	9685	0	2000	150	50174	0	0	0	0	0	0	0	40	27	27	20	4	4	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8049	부활석	KING	STONE	MELEE	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	905000	5	1	2392	5382	510	700	9691	9695	0	2000	150	50176	0	0	0	0	0	0	0	30	13	14	15	3	3	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8050	부활석	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	1450000	5	1	2824	6354	690	730	9693	9697	0	2000	150	50178	0	0	0	0	0	0	0	29	13	13	14	3	3	0	0	0	0	100	0.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8051	혼마석	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	95	0	0	0	905000	5	1	2072	4662	51	95	3001	3007	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8052	귀마석	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	95	0	0	0	905000	5	1	2072	4662	51	95	3051	3057	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8053	폭마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	3041	3047	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8054	용마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	3011	3017	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8055	지마석	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	105	0	0	0	1500000	5	1	2824	6354	51	105	3081	3087	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8056	망마석	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	105	0	0	0	1500000	5	1	2824	6354	51	105	3031	3037	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8057	화마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	6005	6010	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8058	빙마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	0	0	51	100	6055	6060	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8059	목마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	705000	5	1	0	0	51	100	6311	6314	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
