ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
12747	¿ëºñµÎ°Ç+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	390000	12748	350	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0
12748	¿ëºñµÎ°Ç+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	590000	12749	351	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0
12749	¿ëºñµÎ°Ç+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	890000	0	0	0	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0
12750	±ÍÈ¥Åõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	20000	12751	343	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	4	0	0	0
12751	±ÍÈ¥Åõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	30000	12752	344	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	6	0	0	0
12752	±ÍÈ¥Åõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	45000	12753	345	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	8	0	0	0
12753	±ÍÈ¥Åõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	70000	12754	346	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	13	0	0	0
12754	±ÍÈ¥Åõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	110000	12755	347	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	18	0	0	0
12755	±ÍÈ¥Åõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	170000	12756	348	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	23	0	0	0
12756	±ÍÈ¥Åõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	260000	12757	349	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	28	0	0	0
12757	±ÍÈ¥Åõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	390000	12758	350	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0
12758	±ÍÈ¥Åõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	590000	12759	351	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0
12759	±ÍÈ¥Åõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0
12760	¹éÁ¦¸ð+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	20000	12761	343	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	4	0	0	0
12761	¹éÁ¦¸ð+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	30000	12762	344	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	6	0	0	0
12762	¹éÁ¦¸ð+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	45000	12763	345	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	8	0	0	0
12763	¹éÁ¦¸ð+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	70000	12764	346	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	13	0	0	0
12764	¹éÁ¦¸ð+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	110000	12765	347	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	18	0	0	0
12765	¹éÁ¦¸ð+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	170000	12766	348	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	23	0	0	0
12766	¹éÁ¦¸ð+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	260000	12767	349	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	28	0	0	0
12767	¹éÁ¦¸ð+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	390000	12768	350	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0
12768	¹éÁ¦¸ð+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	590000	12769	351	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0
12769	¹éÁ¦¸ð+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0
12770	¿ë¼öÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	20000	12771	343	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	4	0	0	0
12771	¿ë¼öÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	30000	12772	344	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	6	0	0	0
12772	¿ë¼öÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	45000	12773	345	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	8	0	0	0
12773	¿ë¼öÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	70000	12774	346	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	13	0	0	0
12774	¿ë¼öÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	110000	12775	347	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	18	0	0	0
12775	¿ë¼öÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	170000	12776	348	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	23	0	0	0
12776	¿ë¼öÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	260000	12777	349	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	28	0	0	0
12777	¿ë¼öÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	390000	12778	350	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0
12778	¿ë¼öÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	590000	12779	351	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0
12779	¿ë¼öÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	100	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0
12780	Èæ·æÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	20000	12781	661	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	5	0	0	0
12781	Èæ·æÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	30000	12782	662	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	7	0	0	0
12782	Èæ·æÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	45000	12783	663	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	9	0	0	0
12783	Èæ·æÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	70000	12784	664	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	14	0	0	0
12784	Èæ·æÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	110000	12785	665	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	19	0	0	0
12785	Èæ·æÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	170000	12786	666	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	24	0	0	0
12786	Èæ·æÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	260000	12787	667	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	29	0	0	0
12787	Èæ·æÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	390000	12788	668	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	34	0	0	0
12788	Èæ·æÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	590000	12789	669	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	40	0	0	0
12789	Èæ·æÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12790	670	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	45	0	0	0
12790	Èæ·æÅõ±¸+10	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12791	671	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	46	0	0	0
12791	Èæ·æÅõ±¸+11	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12792	672	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	47	0	0	0
12792	Èæ·æÅõ±¸+12	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12793	673	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	49	0	0	0
12793	Èæ·æÅõ±¸+13	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12794	674	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	51	0	0	0
12794	Èæ·æÅõ±¸+14	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12795	675	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	53	0	0	0
12795	Èæ·æÅõ±¸+15	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	0	0	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	55	0	0	0
12800	Ç³·æÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	20000	12801	661	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	5	0	0	0
12801	Ç³·æÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	30000	12802	662	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	7	0	0	0
12802	Ç³·æÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	45000	12803	663	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	9	0	0	0
12803	Ç³·æÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	70000	12804	664	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	14	0	0	0
12804	Ç³·æÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	110000	12805	665	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	19	0	0	0
12805	Ç³·æÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	170000	12806	666	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	24	0	0	0
12806	Ç³·æÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	260000	12807	667	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	29	0	0	0
12807	Ç³·æÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	390000	12808	668	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	34	0	0	0
12808	Ç³·æÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	590000	12809	669	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	40	0	0	0
12809	Ç³·æÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12810	670	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	45	0	0	0
12810	Ç³·æÅõ±¸+10	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12811	671	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	46	0	0	0
12811	Ç³·æÅõ±¸+11	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12812	672	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	47	0	0	0
12812	Ç³·æÅõ±¸+12	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12813	673	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	49	0	0	0
12813	Ç³·æÅõ±¸+13	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12814	674	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	51	0	0	0
12814	Ç³·æÅõ±¸+14	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	12815	675	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	53	0	0	0
12815	Ç³·æÅõ±¸+15	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	890000	0	0	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	55	0	0	0
12820	¸¶·æÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	NONE	WEAR_HEAD	NONE	120000	20000	12821	661	15	LEVEL	96	LIMIT_NONE	0	APPLY_NORMAL_HIT_DEFEND_BONUS	1	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	5	0	0	0
